Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f16e96673bb9fc5c74e9e7c86249e91133e3ca78aea0218cc08297994f6ab6a1,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
ef34ed413efd08a0a98e5726e7484144e199bd392ff9821623d3585610eb1b37,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
a3cd85ad9e6f9d4c3494b6cbd573699308528cb5da8280c5f9b387336cd50afa,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.033979,51.652676,On or near Westfield Close,E01001437,Enfield 014A,Investigation complete; no suspect identified
e7b5ad86523885a1e6c8f78b11ffbe83868eb005aca0145e3d389f2d566d31f3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.063384,51.662850,On or near Orton Grove,E01001409,Enfield 005B,Investigation complete; no suspect identified
cf2e5bb085fef09300f59415c7bfb3bce751ea8c465744e2657289ae2c8f080e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.066272,51.617414,On or near Liberty Close,E01001425,Enfield 027B,Investigation complete; no suspect identified
465ef10b463813c93daa90ce4d3b1c584ee0241fbac4abafeee8bae7cb693b93,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.048241,51.657554,On or near Cuba Drive,E01001440,Enfield 012A,Investigation complete; no suspect identified
6e286a9dfd59beeaa8654c3019d112eeab20cf5f1ecfb682f6f279ad122a1548,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.149985,51.652115,On or near ,E01001415,Enfield 011A,Investigation complete; no suspect identified
6e286a9dfd59beeaa8654c3019d112eeab20cf5f1ecfb682f6f279ad122a1548,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.149985,51.652115,On or near ,E01001415,Enfield 011A,Investigation complete; no suspect identified
8279eb649c58325d1b5fffe4422f1231d6bfa5f0563f9375bc518557ed6f8ede,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.063244,51.652209,On or near Cobham Close,E01001513,Enfield 012F,Investigation complete; no suspect identified
753e4c4eb19fc75eef961c99579725dbbd21d49435ae8f3111ed77af8ea17312,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.081502,51.636817,On or near Village Road,E01001400,Enfield 021C,Investigation complete; no suspect identified
f63a4a13030a4ed1977fbdc63a68769f284d23d6aa53e6fb19624d5b242c40e0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.043763,51.644009,On or near South Place,E01001507,Enfield 012D,Investigation complete; no suspect identified
e60d79ce859caeb7719e49dccbf969c44fad6e3928cdc4b8aa3417ab46f88ac2,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
2c0a51c00683fb22b2832762bfefe06cdb809dedb2ece6881e52f16547371249,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.103213,51.608295,On or near Wolves Lane,E01001396,Enfield 036D,Investigation complete; no suspect identified
915d5d77dab1ef653802295961cbcf6112bbc3015c2e46ce5e184979646c12dd,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.153682,51.657200,On or near ,E01001417,Enfield 011B,Investigation complete; no suspect identified
fbbc50317295dc71d89e50772f18c2aaee6d7983a1c07552d6434c27552cc407,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073255,51.658534,On or near Willow Road,E01001543,Enfield 009C,Investigation complete; no suspect identified
ad6c3fae99ca4d0a1f01489bcf0f019b33785c7b62c16dc9d7ce98e895bd1be6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.055685,51.628542,On or near ,E01001485,Enfield 025B,Investigation complete; no suspect identified
f5691a4653289de39859d0bc075e0e0919bb0fb48bb4b073f1640fcdbd3bc980,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.035338,51.679424,On or near The Greenway,E01001552,Enfield 001D,Investigation complete; no suspect identified
3ec51e306052fe7ff7e9c9a57777add86ed9f13288783289b58e184af167c5dc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.082441,51.630322,On or near Hydefield Close,E01001403,Enfield 021E,Investigation complete; no suspect identified
8976c619571e6d80e829a763a518b08bff97689a54ec5a2a8df23edb6f3ddd96,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.089622,51.621384,On or near Coniscliffe Road,E01001497,Enfield 031E,Investigation complete; no suspect identified
e552c0138a331db0a0c06106743955174b34225d79357a0ac3beebb26179e271,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.034863,51.642934,On or near Ponders End,E01001506,Enfield 014B,Investigation complete; no suspect identified
d8527ecd26c707050d0b7f9d37497cff72632af4a10676d4ed00a51ca9ed2e71,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.076231,51.651748,On or near ,E01001512,Enfield 015D,Investigation complete; no suspect identified
0e6e8f52d3b73c82e21c1aa1bb5cdbb44c019afc09e565ed609d32f01456740c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.086052,51.629671,On or near HYDE PARK AVENUE,E01001404,Enfield 026A,Investigation complete; no suspect identified
2b334ca2d581349c0d873961456aef6a9078fe6e9eb054e0bfcfc1d76d5e570c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.051930,51.618723,On or near JEREMY'S GREEN,E01001426,Enfield 030B,Investigation complete; no suspect identified
e663b82951b7ba0efd60499cfdac93b707d7e1f12b55da8d4f8be771abc13328,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.051567,51.624814,On or near TOWN ROAD,E01001486,Enfield 025C,Investigation complete; no suspect identified
0ec24af2c00d34e298297a069a422ed9fa2b2011433c1c2407a671015a576c84,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073787,51.655530,On or near RIVERSFIELD ROAD,E01001544,Enfield 009D,Investigation complete; no suspect identified
0f64b78ef09562d104ab1c2ecef6559dbbb924b4e9bd2befdeebf9ae3f0d5403,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.102267,51.644807,On or near ONSLOW GARDENS,E01001453,Enfield 017C,Investigation complete; no suspect identified
cbad4bc6ecc14eeb3285ec4bc0ef7296827274119b7a5c0eeb2e735952bdd316,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.098025,51.612177,On or near BEALE CLOSE,E01001395,Enfield 035B,Investigation complete; no suspect identified
d82915c26cc218650f9f5ea9aa2f2ca7c0b4c6b4ee739bb2cf67bdcbbd6a837a,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.136779,51.570188,On or near St Chad's Gardens,E01000112,Barking and Dagenham 002E,Investigation complete; no suspect identified
1a04f754822cc1df3315be44cf39a94ef6878f93889e75f914a428d08a9fb29d,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.081422,51.552775,On or near Hampton Road,E01003683,Redbridge 030A,Investigation complete; no suspect identified
68c91d7cbdddc2a94891298a6df502a1124f9d825fead07f3cd93ecc839b3918,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.010577,51.562167,On or near LANCASTER ROAD,E01004333,Waltham Forest 024A,Investigation complete; no suspect identified
3b89c65fb1457bdb0650ec1c09ad595b40740a8d83ef6847c03adceeec01f0ec,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.015988,51.585613,On or near CHURCH HILL,E01004410,Waltham Forest 013B,Investigation complete; no suspect identified
641c77a68fce8e36c6cb3fa397d89188120668d701a59ce4bc4d6ce76d259410,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.002092,51.634019,On or near MORNINGTON ROAD,E01004352,Waltham Forest 002A,Investigation complete; no suspect identified
779a085bd1708a053cd65d6f8887756f1e254a5d6f5035496c4ac5ff7a56f636,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.015566,51.569455,On or near SOPHIA ROAD,E01033153,Waltham Forest 020G,Investigation complete; no suspect identified
a14ec6342155a7994f6e908a1f38257a1c042a601ae53a1d6d7580b58965ae8a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.077182,51.539709,On or near Enfield Road,E01001750,Hackney 021C,Investigation complete; no suspect identified
c2b49e44fa3be27f75332fe94989747f4d96119cf5786905c6a85a8fdca6ad4e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074524,51.534009,On or near How's Street,E01001776,Hackney 025F,Investigation complete; no suspect identified
05d7c22e79a99e22a305a1cc6eb9347458341053492b6d9948d0e88bd6716e6b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.066333,51.565672,On or near Cazenove Road,E01001727,Hackney 006C,Investigation complete; no suspect identified
bf8a3a60854318b94ff28ebd69fce2b4f167e9c91da759086556f5062a2a6010,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.058934,51.564246,On or near ,E01001822,Hackney 029C,Investigation complete; no suspect identified
62515965e2efc1e0d842002f857ae809275397afa9cd38733c76bc151f788e28,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.072697,51.545849,On or near Crosby Walk,E01033700,Hackney 021H,Investigation complete; no suspect identified
887566b7fe605d363aaa50f39e5742f457f6bf81a1f97e88bcd1389a7920a453,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.044151,51.555358,On or near Lockhurst Street,E01001789,Hackney 015C,Investigation complete; no suspect identified
1bb27423bbab6a5aefbec261f032de03fc3a5cc45e2f45e8a1f37dcaf96cd974,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.047009,51.552951,On or near Glenarm Road,E01001796,Hackney 011E,Investigation complete; no suspect identified
2cac03165a24d6d8565df7613471d638f5c194db0f23c24d66efc5f482b94eb0,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.045209,51.556590,On or near Sewdley Street,E01001789,Hackney 015C,Investigation complete; no suspect identified
17c6e7d500ce91a54fd1f81dfd49dc25ae52f349b2c9db1874c056004ddf47be,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.042157,51.543338,On or near Cassland Road,E01001844,Hackney 022D,Investigation complete; no suspect identified
0cae107517ff170dfe001b438b6d94a4521eeb6a6a67f07284831af95b213cee,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.058901,51.537906,On or near Triangle Road,E01033712,Hackney 023G,Investigation complete; no suspect identified
008c9baa0e1ed264434466d993888f2e7f86b71db04f9f244c2fdc48a1ba17c1,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.071403,51.566205,On or near Windus Road,E01001724,Hackney 006B,Investigation complete; no suspect identified
f6151c3615b171572c5071bf46680fa1cd8e8bc6f0d40db83af7d8ed89129171,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.093754,51.585167,On or near Woodlands Park Road,E01002048,Haringey 027D,Investigation complete; no suspect identified
7d302842cf54c971a4e72449c7c4d8e53d533fc480c7e192d9ebb50ef8f214a9,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.100220,51.566495,On or near Waverley Place,E01001716,Hackney 007B,Investigation complete; no suspect identified
cbff9ee576c27a766e7a6e272e10810453ce7406da372c2bbb9aec104cd591e8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.064948,51.570406,On or near Clapton Terrace,E01001824,Hackney 004D,Investigation complete; no suspect identified
e4c241d934337504fe42a234ab79168bbe96b826a74fe64dc053bbcf38822ccf,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.049982,51.540096,On or near Kingshold Road,E01001840,Hackney 022B,Investigation complete; no suspect identified
915079af5edfdfdbf06261d41454a5dd73d598947dfa0c55382388253326d9fc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.059912,51.543633,On or near Richmond Road,E01033704,Hackney 023F,Investigation complete; no suspect identified
7e3952ee31efde096c6cefa9fe8c4f777bb5e52aff0b06e836fb18910221cf30,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.035287,51.549815,On or near Marsh Hill,E01001847,Hackney 018B,Investigation complete; no suspect identified
88524592e24366427243e9db1674a84a069d7b8a389154df53b1f1d50677ac6c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.084876,51.525770,On or near Singer Street,E01002704,Islington 023D,Investigation complete; no suspect identified
9c340d2832ff1a66d90c919b27fd7e700f2fd03d9fba22ce703a2c3d671fb3b5,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.069456,51.548485,On or near Chester Crescent,E01001748,Hackney 020A,Investigation complete; no suspect identified
7eeccda64b5dbf547f2fa9352f8e1716147a5efbd35a9153f89dae67a1975a7e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074974,51.546912,On or near ,E01033699,Hackney 021G,Investigation complete; no suspect identified
6ae2041f6ba32ff6b454ad0fbb3894bf2a2d2b90404cf220d59fc82384212799,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.080660,51.524541,On or near Great Eastern Street,E01033708,Hackney 027G,Investigation complete; no suspect identified
d2005f71c8faa877de44ef4968e3ffba0ab69c54340317fef8336e9d17759b65,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.064988,51.534454,On or near Dove Row,E01001775,Hackney 024C,Investigation complete; no suspect identified
5dc9917c23ecc85b3be62862800bf8c985c5c8cbd8c03408f4b5a8f9a1317b25,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.074524,51.534009,On or near How's Street,E01001776,Hackney 025F,Investigation complete; no suspect identified
be023597b589bba541e87f91dab07ddeec212ddadb3f69a6b86cac0b9b45e4c2,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
68fa1a48037255c20793b99ecf713842cf0fc6a0d01881caf50f16fb525c64b4,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.055036,51.550764,On or near CLARENCE MEWS,E01001734,Hackney 017B,Investigation complete; no suspect identified
051412726e5aee49ae83a64240f7d5099b9269ac410215d8a2269e2d01e09161,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.068014,51.535197,On or near CESTER STREET,E01001775,Hackney 024C,Investigation complete; no suspect identified
495a55148d58d5b435a60cdbed7aca26589ccf3ebfa8cce591c3a1b0007be804,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.049358,51.544231,On or near MEAD PLACE,E01001732,Hackney 019C,Investigation complete; no suspect identified
ba7e267df2f84a8de5c75f2252c5f7cfb837c05ba9dc510fdf33cb6add8ca775,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.051651,51.538154,On or near BLUEBELL CLOSE,E01001843,Hackney 023E,Investigation complete; no suspect identified
4245c7a555d8a835df74a6d5d03af7854d6e479e8ea81460764b5225825f36ad,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.070825,51.533507,On or near KENT STREET,E01001774,Hackney 024B,Investigation complete; no suspect identified
3b40e42557d3e40237a27c67eff5acd541115f7397378b20849b00fedb5354fb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.076844,51.555917,On or near WALFORD ROAD,E01001834,Hackney 014E,Investigation complete; no suspect identified
8b86cc46ed8e1931a37df0a2bf0eeddf90cdb95fd8c9233c1a7e851d6b306c3d,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.076844,51.555917,On or near WALFORD ROAD,E01001834,Hackney 014E,Investigation complete; no suspect identified
84241feb85308492535a21b85631ea092f5481ce66a863d302ae689f8b48b545,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.071218,51.585995,On or near Glenthorne Gardens,E01003648,Redbridge 012B,Investigation complete; no suspect identified
85824dc98f7aebc380924ff14ec7d1b455aeff691f51c89fbf46b80dd7c443b8,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.110751,51.558447,On or near Meldrum Road,E01003716,Redbridge 034D,Investigation complete; no suspect identified
8458f338fee8c7644251c8e2adcb6b4a5414a397bf9adae16c4940613875c2ea,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.082854,51.581598,On or near Aldwych Avenue,E01003643,Redbridge 017B,Investigation complete; no suspect identified
b641285d6aa652ee3ddc3dc1fbceb7537ffc79fa8218d1e760679fb18b26705e,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.023763,51.578388,On or near Church Path,E01003778,Redbridge 014E,Investigation complete; no suspect identified
2e39a4eee2612399cbe21c2253882c11121de03803fd455e08a31804fda79c1a,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.115473,51.615106,On or near Greenwood Road,E01003722,Redbridge 002B,Investigation complete; no suspect identified
748b0ce6044bb05777b79886fc540e820d3415cac0dec0bb4b9af404b3698e3e,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.067684,51.556471,On or near Roden Street,E01003728,Redbridge 032A,Investigation complete; no suspect identified
d59c668bae66cfe3cae7ac15d99c225c5dc2162572bd9f149f8b1787d724778b,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.082665,51.575253,On or near Uppark Drive,E01003645,Redbridge 017D,Investigation complete; no suspect identified
a513c8d2124c3cc60ee7d1b167e58765a93134ed1511cc5048565a008603fdae,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.076506,51.583563,On or near Haigville Gardens,E01003650,Redbridge 015B,Investigation complete; no suspect identified
b645d56c2428a5cdeb59a9a57cdf136ab7b34351aeacab6c334e2242d360d396,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.104463,51.606914,On or near Kesteven Close,E01003720,Redbridge 002A,Investigation complete; no suspect identified
6a5c981e14da9fed35035d8d238608e1c7c4fd507cf2128e8420e7611b1331ca,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.023280,51.582137,On or near Sylvan Road,E01003776,Redbridge 014C,Investigation complete; no suspect identified
b32306eda5096f5d821d95500a1efbb2ae8f47c57a34c4e1da70490702c8650a,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.099750,51.581459,On or near Buryside Close,E01003641,Redbridge 013C,Investigation complete; no suspect identified
522f5b76177a1aba79ccbae9a0b432505409b7fb794c0238ab6755376bdb6098,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.094689,51.554248,On or near Mortlake Road,E01003740,Redbridge 031D,Investigation complete; no suspect identified
cd9ef13b8a0453e406b98c7302bbf46f83584872dc578f665f9c600144658f12,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.053319,51.606822,On or near Stoneycroft Road,E01003656,Redbridge 005A,Investigation complete; no suspect identified
ca2287be9f3929bfa5ceafa1295c6d6bbba3f06932d27972c1c6db0d46ac9efc,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.083577,51.589499,On or near Sandringham Gardens,E01003701,Redbridge 006D,Investigation complete; no suspect identified
7d65e5963aed6fd0c48f39defcbf91758a0a9f9a8889b3aca15c4ecc750f1e4c,2022-07,Metropolitan Police Service,Metropolitan Police Service,0.116656,51.575013,On or near JOYDON DRIVE,E01033592,Redbridge 019I,Investigation complete; no suspect identified
e19d68af43bd1b21b334cc0a8e6a52b41351fc43b202420f8e781bc23abc18a7,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.015989,51.523591,On or near Reeves Road,E01004239,Tower Hamlets 008E,Investigation complete; no suspect identified
1f2a23407f6c4374e05065fd012571c1656d597be8a6b079dac119c9a82f4422,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.019301,51.492443,On or near Wheat Sheaf Close,E01004281,Tower Hamlets 031D,Investigation complete; no suspect identified
7fc2560750f11e6c21df66b872e511618d88b5412461370e7ed4d4fbb16621fc,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.061248,51.509133,On or near ,E01004294,Tower Hamlets 026B,Investigation complete; no suspect identified
145d58af4b3601ec626ef1263116793ec77d6bb854638fef016c2cab4769b716,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.017558,51.505066,On or near Canada Square,E01004277,Tower Hamlets 033A,Investigation complete; no suspect identified
8713c4a49f554893e9faea244bd33da3d785482fc196feacf9e0cbe003e64198,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.076665,51.526301,On or near Calvert Avenue,E01033706,Hackney 027F,Investigation complete; no suspect identified
e5074ee56950e65913cd121d2cbdf15cb31cc3b2a6315ad8c7dc54d9c07408ee,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.019161,51.529886,On or near Ridgdale Street,E01004225,Tower Hamlets 004A,Investigation complete; no suspect identified
c0dedc21c1a6c383833afa7ba715f6dd2afe311fdbdf899f9d60d5eed2304358,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.269459,51.491887,On or near Arlington Gardens,E01002687,Hounslow 029A,Investigation complete; no suspect identified
02020e6b6be7f582c00197ecbb573f44e4e68adf02c5485f0f4d6c4b67da7e3e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.068212,51.518249,On or near Casson Street,E01004309,Tower Hamlets 015D,Investigation complete; no suspect identified
2b2b27633c5d56d0bdd66823bdd522fee33a9884558fe264162b72362049c34c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.073959,51.524494,On or near Redchurch Street,E01004317,Tower Hamlets 009D,Investigation complete; no suspect identified
4771df2a69920bfe6395ae11f43999336e1a0377b3a82bd3ffd3f0ce5ce0baa8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.075555,51.520492,On or near Wheeler Lane,E01004307,Tower Hamlets 015B,Investigation complete; no suspect identified
b0de22684b0393c1fee4d501de5d17dad9970296707173d1fb4b3548dcd85ca3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.012056,51.516600,On or near Ullin Street,E01004249,Tower Hamlets 018D,Investigation complete; no suspect identified
ee59f9096027e766dd0c34d0da90e87953dbb5aec6800545071bbb93e4569592,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.045576,51.516381,On or near COPLEY STREET,E01004283,Tower Hamlets 016A,Investigation complete; no suspect identified
1f3c8c253e82aa65b946a917a8bf9529921806bcfa84d32005d53a12b1e189ce,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.029229,51.512753,On or near ST ANNE'S ROW,E01004254,Tower Hamlets 023B,Investigation complete; no suspect identified
cbdb6f42e74098b04f80c797ffa509b2ee2514ee9aa1834e43528c15a6b9dd0e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.199126,51.505584,On or near AIRLIE GARDENS,E01002825,Kensington and Chelsea 008B,Investigation complete; no suspect identified
cbdb6f42e74098b04f80c797ffa509b2ee2514ee9aa1834e43528c15a6b9dd0e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.199126,51.505584,On or near AIRLIE GARDENS,E01002825,Kensington and Chelsea 008B,Investigation complete; no suspect identified
cbdb6f42e74098b04f80c797ffa509b2ee2514ee9aa1834e43528c15a6b9dd0e,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.199126,51.505584,On or near AIRLIE GARDENS,E01002825,Kensington and Chelsea 008B,Investigation complete; no suspect identified
2241a712cb884aa4303dca0223fd493b88ed13f0eb2278e160977ad0d35baeb0,2022-07,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
58f354d7e2dd5a73fe633bcc85be0ecc251aa72698f875e9fabbd3a8a59b5a42,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.194994,51.498201,On or near ALLEN STREET,E01002816,Kensington and Chelsea 011C,Investigation complete; no suspect identified
2495d23186225b7612147a7dbbbfe095869f4f53f34008f5a5c13d5d8bf10974,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.191580,51.500729,On or near Shopping Area,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
51b99da345c7be84cbddb174e7792945b742d9dfa08c2893c798ae9e01df7fd3,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.159673,51.499505,On or near SLOANE STREET,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
a1733018605814449994c109a71e5232010d6b52a458331f02c3b3caa7dfb22c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.173671,51.485237,On or near Nightclub,E01002844,Kensington and Chelsea 019A,Investigation complete; no suspect identified
04a69ec7650398787c9e0ffae60c0dc55b9d4233469929b5a670a71be3d1ef9a,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.214219,51.523494,On or near TREVERTON STREET,E01002905,Kensington and Chelsea 002B,Investigation complete; no suspect identified
217a874144015dddc035353d23742bf33f875f9439d920c3b0dc6da307b9dba2,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161503,51.499857,On or near BASIL STREET,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
e5760404edb083b469db885195a05f98245856d24663cb8f19d46575d489f6c6,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.187856,51.501274,On or near KENSINGTON COURT,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
2396b4459c10b1ffabe31a090b8d159d34aa280e2ead5a0157b54a266be477e8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.166388,51.495176,On or near WALTON STREET,E01002860,Kensington and Chelsea 012D,Investigation complete; no suspect identified
4f4854e520fe1c20faba3e17f03f940ecd6e86671a14b792e56d07e60e5d4afe,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.193202,51.491798,On or near OLD MANOR YARD,E01002847,Kensington and Chelsea 015B,Investigation complete; no suspect identified
b41895f43b1c1c5f68e05735ff93dac0ee0e22e9d9a6e3256e5549d6b4fbbb4c,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.217898,51.520448,On or near ARCHWAY CLOSE,E01002905,Kensington and Chelsea 002B,Investigation complete; no suspect identified
ba1e7be2be1dd769bbb24b07e07631e3f034d0481f7bb5f774619b9b32f1c81f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161962,51.500251,On or near Shopping Area,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
ba1e7be2be1dd769bbb24b07e07631e3f034d0481f7bb5f774619b9b32f1c81f,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.161962,51.500251,On or near Shopping Area,E01002818,Kensington and Chelsea 012A,Investigation complete; no suspect identified
9dbac594649da68df8c2e950bd977adc5e018ed783c5ac03011a8f7c524b934b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.197662,51.514572,On or near WESTBOURNE GROVE MEWS,E01002886,Kensington and Chelsea 006E,Investigation complete; no suspect identified
6963bdcd8b4ddd0c8df927e95354072eb843ff2de6ad76d27d85e9848bbd9138,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.198529,51.509028,On or near Supermarket,E01002883,Kensington and Chelsea 006B,Investigation complete; no suspect identified
5b09b6eade1e9c8ac3b5db340f722fdeec412b63e3bc88ee179ce3a102f09cbb,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.212594,51.516015,On or near LANCASTER ROAD,E01002879,Kensington and Chelsea 005C,Investigation complete; no suspect identified
cabdf194b47ca053683e21ab0916e005cbaf0f673efdae4ac92ff6ca903b2038,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.220990,51.523211,On or near ROOTES DRIVE,E01002906,Kensington and Chelsea 002C,Investigation complete; no suspect identified
cabdf194b47ca053683e21ab0916e005cbaf0f673efdae4ac92ff6ca903b2038,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.220990,51.523211,On or near ROOTES DRIVE,E01002906,Kensington and Chelsea 002C,Investigation complete; no suspect identified
f47dafecd8f929b4fca50f3e2d905964ff1ca62f55ca224395446f7bfab0b78b,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.194018,51.509040,On or near PALACE GARDENS TERRACE,E01002827,Kensington and Chelsea 008D,Investigation complete; no suspect identified
9fed561476927e602d0382c78f83ce1fe61e32acc29e0f8ee58d4357d2723f42,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.183880,51.477689,On or near Parking Area,E01002841,Kensington and Chelsea 021B,Investigation complete; no suspect identified
876f1ed4e9c3714bfd6eed3807e5b14156f315d5a6b22be84d05d263f7c8c0c8,2022-07,Metropolitan Police Service,Metropolitan Police Service,-0.179100,51.492848,On or near MANSON MEWS,E01002835,Kensington and Chelsea 016C,Investigation complete; no suspect identified
