ward_name,month_num,predicted_burglaries,actual_burglaries
St. Giles Ward,12,8.364634,13
St. Helen's Ward,1,4.1604805,2
St. Helen's Ward,2,3.350673,2
St. Helen's Ward,3,3.9550126,4
St. Helen's Ward,4,3.1988509,5
St. Helen's Ward,5,3.7685633,5
St. Helen's Ward,6,3.4724076,3
St. Helen's Ward,7,3.205772,3
St. Helen's Ward,8,3.3637044,4
St. Helen's Ward,9,3.7832754,7
St. Helen's Ward,10,4.7246118,5
St. Helen's Ward,11,4.330932,0
St. Helen's Ward,12,3.83075,2
St. Helier East Ward,1,3.2677693,0
St. Helier East Ward,2,2.7981937,0
St. Helier East Ward,3,2.3849258,2
St. Helier East Ward,4,1.6570793,3
St. Helier East Ward,5,2.3309636,1
St. Helier East Ward,6,1.9807972,0
St. Helier East Ward,7,2.0884042,2
St. Helier East Ward,8,2.0013971,1
St. Helier East Ward,9,1.9555213,2
St. Helier East Ward,10,2.2688549,1
St. Helier East Ward,11,2.4761238,0
St. Helier East Ward,12,2.166826,3
St. Helier Ward,1,3.471253,2
St. Helier Ward,2,3.1862843,1
St. Helier Ward,3,2.8165698,4
St. Helier Ward,4,2.3224018,1
St. Helier Ward,5,2.6842825,6
St. Helier Ward,6,2.9710643,2
St. Helier Ward,7,2.444444,1
St. Helier Ward,8,2.513573,2
St. Helier Ward,9,2.4572816,8
St. Helier Ward,10,3.5273757,2
St. Helier Ward,11,3.2132225,0
St. Helier Ward,12,2.6918776,7
St. Helier West Ward,1,4.425284,5
St. Helier West Ward,2,3.809333,0
St. Helier West Ward,3,3.2881799,3
St. Helier West Ward,4,2.6056824,3
St. Helier West Ward,5,3.1841915,4
St. Helier West Ward,6,3.5315912,1
St. Helier West Ward,7,3.1017551,4
St. Helier West Ward,8,2.8916423,3
St. Helier West Ward,9,3.068503,1
St. Helier West Ward,10,3.0256035,4
St. Helier West Ward,11,3.6522434,0
St. Helier West Ward,12,3.024335,3
St. James Ward,1,7.204446,12
St. James Ward,2,7.514736,5
St. James Ward,3,7.021128,6
St. James Ward,4,6.294309,6
St. James Ward,5,6.3898516,6
St. James Ward,6,6.8727756,8
St. James Ward,7,6.8394527,9
St. James Ward,8,6.585036,1
St. James Ward,9,6.1296697,13
St. James Ward,10,6.923012,9
St. James Ward,11,7.346888,4
St. James Ward,12,7.074255,3
St. James's Ward,1,31.347748,25
St. James's Ward,2,27.799732,24
St. James's Ward,3,27.5317,40
St. James's Ward,4,27.82592,35
St. James's Ward,5,29.03251,34
St. James's Ward,6,29.00263,35
St. James's Ward,7,30.288797,38
St. James's Ward,8,31.986101,26
St. James's Ward,9,32.65005,23
St. James's Ward,10,31.15453,26
St. James's Ward,11,31.285208,29
St. James's Ward,12,31.190294,35
St. Katharine's & Wapping Ward,1,8.067818,9
St. Katharine's & Wapping Ward,2,7.9059205,5
St. Katharine's & Wapping Ward,3,6.8830175,6
St. Katharine's & Wapping Ward,4,5.3905125,13
St. Katharine's & Wapping Ward,5,6.234207,5
St. Katharine's & Wapping Ward,6,6.1888814,8
St. Katharine's & Wapping Ward,7,5.7072654,8
St. Katharine's & Wapping Ward,8,5.47106,13
St. Katharine's & Wapping Ward,9,5.912824,4
St. Katharine's & Wapping Ward,10,6.1923423,14
St. Katharine's & Wapping Ward,11,6.7419643,9
St. Katharine's & Wapping Ward,12,6.8981695,9
St. Margarets & North Twickenham Ward,1,5.828897,9
St. Margarets & North Twickenham Ward,2,5.602025,4
St. Margarets & North Twickenham Ward,3,5.020716,9
St. Margarets & North Twickenham Ward,4,5.005469,1
St. Margarets & North Twickenham Ward,5,4.6594987,10
St. Margarets & North Twickenham Ward,6,5.2624846,2
St. Margarets & North Twickenham Ward,7,4.6893244,3
St. Margarets & North Twickenham Ward,8,4.301059,4
St. Margarets & North Twickenham Ward,9,4.4640975,4
St. Margarets & North Twickenham Ward,10,4.7018065,3
St. Margarets & North Twickenham Ward,11,4.5703897,0
St. Margarets & North Twickenham Ward,12,3.8429267,5
St. Mark's & Seething Wells Ward,1,3.8583438,3
St. Mark's & Seething Wells Ward,2,3.4292645,9
St. Mark's & Seething Wells Ward,3,4.07798,2
St. Mark's & Seething Wells Ward,4,3.1026328,2
St. Mark's & Seething Wells Ward,5,3.5082984,1
St. Mark's & Seething Wells Ward,6,2.6214757,1
St. Mark's & Seething Wells Ward,7,2.8134105,2
St. Mark's & Seething Wells Ward,8,2.7998173,3
St. Mark's & Seething Wells Ward,9,2.4225204,0
St. Mark's & Seething Wells Ward,10,2.3338861,0
St. Mark's & Seething Wells Ward,11,2.4166758,4
St. Mark's & Seething Wells Ward,12,2.6360328,3
St. Martin's Ward,1,3.9641898,4
St. Martin's Ward,2,4.110987,5
St. Martin's Ward,3,4.5635104,6
St. Martin's Ward,4,4.1383395,6
St. Martin's Ward,5,4.38285,5
St. Martin's Ward,6,4.2698946,2
St. Martin's Ward,7,4.124605,3
St. Martin's Ward,8,4.5867715,4
St. Martin's Ward,9,4.5711226,4
St. Martin's Ward,10,4.736247,8
St. Martin's Ward,11,5.093355,2
St. Martin's Ward,12,4.288374,2
St. Mary Cray Ward,1,10.362171,4
St. Mary Cray Ward,2,8.35838,5
St. Mary Cray Ward,3,7.1708813,8
St. Mary Cray Ward,4,6.7436247,5
St. Mary Cray Ward,5,6.91559,9
St. Mary Cray Ward,6,7.210051,1
St. Mary Cray Ward,7,6.3307233,6
St. Mary Cray Ward,8,6.208904,4
St. Mary Cray Ward,9,6.529421,9
St. Mary Cray Ward,10,6.756331,2
St. Mary Cray Ward,11,6.4606533,5
St. Mary Cray Ward,12,6.7605753,7
St. Mary's & St. James Ward,1,3.0286193,10
St. Mary's & St. James Ward,2,3.972324,3
St. Mary's & St. James Ward,3,3.01259,4
St. Mary's & St. James Ward,4,2.1553612,0
St. Mary's & St. James Ward,5,2.3613887,0
St. Mary's & St. James Ward,6,2.4210093,1
St. Mary's & St. James Ward,7,2.6421561,0
St. Mary's & St. James Ward,8,2.1939058,2
St. Mary's & St. James Ward,9,2.1515548,1
St. Mary's & St. James Ward,10,2.0241253,2
St. Mary's & St. James Ward,11,2.3484006,4
St. Mary's & St. James Ward,12,2.625699,1
St. Mary's & St. James' Ward,1,8.309633,6
St. Mary's & St. James' Ward,2,8.012623,1
St. Mary's & St. James' Ward,3,8.126451,9
St. Mary's & St. James' Ward,4,7.870881,10
St. Mary's & St. James' Ward,5,7.770865,12
St. Mary's & St. James' Ward,6,7.8692613,15
St. Mary's & St. James' Ward,7,8.294712,7
St. Mary's & St. James' Ward,8,8.033333,11
St. Mary's & St. James' Ward,9,8.328736,8
St. Mary's & St. James' Ward,10,8.883751,8
St. Mary's & St. James' Ward,11,8.203926,8
St. Mary's & St. James' Ward,12,8.293671,10
St. Mary's Ward,1,7.8854747,9
St. Mary's Ward,2,7.210168,6
St. Mary's Ward,3,6.902712,8
St. Mary's Ward,4,5.972397,6
St. Mary's Ward,5,6.007209,15
St. Mary's Ward,6,7.2341337,6
St. Mary's Ward,7,6.679457,13
St. Mary's Ward,8,6.227472,18
St. Mary's Ward,9,7.417961,3
St. Mary's Ward,10,7.095799,9
St. Mary's Ward,11,8.00856,14
St. Mary's Ward,12,8.275215,5
St. Pancras & Somers Town Ward,1,6.5639243,8
St. Pancras & Somers Town Ward,2,6.472818,11
St. Pancras & Somers Town Ward,3,6.7741523,11
St. Pancras & Somers Town Ward,4,6.624088,10
St. Pancras & Somers Town Ward,5,7.4594846,3
St. Pancras & Somers Town Ward,6,7.1776605,8
St. Pancras & Somers Town Ward,7,7.5902643,2
St. Pancras & Somers Town Ward,8,7.013376,6
St. Pancras & Somers Town Ward,9,7.0176344,8
St. Pancras & Somers Town Ward,10,7.2368517,5
St. Pancras & Somers Town Ward,11,6.5155187,6
St. Pancras & Somers Town Ward,12,6.581584,11
St. Paul's Cray Ward,1,9.5219,6
St. Paul's Cray Ward,2,8.464233,8
St. Paul's Cray Ward,3,8.368243,10
St. Paul's Cray Ward,4,7.849787,8
St. Paul's Cray Ward,5,7.828867,5
St. Paul's Cray Ward,6,7.1747837,8
St. Paul's Cray Ward,7,7.100048,17
St. Paul's Cray Ward,8,8.225159,8
St. Paul's Cray Ward,9,8.242743,3
St. Paul's Cray Ward,10,7.8584695,5
St. Paul's Cray Ward,11,8.143616,9
St. Paul's Cray Ward,12,8.115929,7
St. Peter's & Canalside Ward,1,8.237952,8
St. Peter's & Canalside Ward,2,7.777647,11
St. Peter's & Canalside Ward,3,8.111079,10
St. Peter's & Canalside Ward,4,7.671279,12
St. Peter's & Canalside Ward,5,7.7333503,13
St. Peter's & Canalside Ward,6,8.688688,8
St. Peter's & Canalside Ward,7,8.342691,8
St. Peter's & Canalside Ward,8,8.416676,10
St. Peter's & Canalside Ward,9,8.456453,12
St. Peter's & Canalside Ward,10,9.054507,6
St. Peter's & Canalside Ward,11,8.779675,6
St. Peter's & Canalside Ward,12,7.8225393,7
Stamford Hill West Ward,1,3.3800652,5
Stamford Hill West Ward,2,3.2221708,3
Stamford Hill West Ward,3,3.304905,4
Stamford Hill West Ward,4,2.7565498,2
Stamford Hill West Ward,5,2.9184947,5
Stamford Hill West Ward,6,3.2324734,2
Stamford Hill West Ward,7,3.2400317,3
Stamford Hill West Ward,8,3.2641914,2
Stamford Hill West Ward,9,2.9532378,2
Stamford Hill West Ward,10,2.7733843,1
Stamford Hill West Ward,11,3.0417678,7
Stamford Hill West Ward,12,3.591545,6
Stanley Ward,1,5.489139,12
Stanley Ward,2,6.479267,7
Stanley Ward,3,6.136761,9
Stanley Ward,4,5.605965,13
Stanley Ward,5,6.195579,7
Stanley Ward,6,6.33158,18
Stanley Ward,7,7.5550623,7
Stanley Ward,8,6.9290433,7
Stanley Ward,9,6.632235,5
Stanley Ward,10,7.1811614,5
Stanley Ward,11,7.0021305,9
Stanley Ward,12,7.264999,8
Stanmore Ward,1,5.836019,12
Stanmore Ward,2,5.445634,11
Stanmore Ward,3,5.4160786,8
Stanmore Ward,4,4.840712,9
Stanmore Ward,5,4.895528,2
Stanmore Ward,6,4.49224,5
Stanmore Ward,7,4.54331,3
Stanmore Ward,8,4.4474316,1
Stanmore Ward,9,4.0033264,4
Stanmore Ward,10,4.4184427,6
Stanmore Ward,11,4.715914,6
Stanmore Ward,12,4.3961368,6
Stepney Green Ward,1,5.5191927,4
Stepney Green Ward,2,4.9752502,7
Stepney Green Ward,3,5.1630335,8
Stepney Green Ward,4,4.8752265,3
Stepney Green Ward,5,4.5715647,5
Stepney Green Ward,6,4.4928036,3
Stepney Green Ward,7,4.461217,5
Stepney Green Ward,8,4.5361385,3
Stepney Green Ward,9,4.321701,5
Stepney Green Ward,10,4.2378826,3
Stepney Green Ward,11,4.3517118,3
Stepney Green Ward,12,4.099559,2
Stockwell East Ward,1,5.444007,1
Stockwell East Ward,2,4.7724366,0
Stockwell East Ward,3,4.4993286,5
Stockwell East Ward,4,4.4674206,2
Stockwell East Ward,5,4.660618,7
Stockwell East Ward,6,4.604244,5
Stockwell East Ward,7,4.6594205,5
Stockwell East Ward,8,4.726748,3
Stockwell East Ward,9,4.660909,4
Stockwell East Ward,10,4.920609,7
Stockwell East Ward,11,5.2955937,2
Stockwell East Ward,12,4.5498896,2
Stockwell West & Larkhall Ward,1,7.3792286,5
Stockwell West & Larkhall Ward,2,6.6753035,5
Stockwell West & Larkhall Ward,3,6.867603,5
Stockwell West & Larkhall Ward,4,5.681403,9
Stockwell West & Larkhall Ward,5,6.601439,14
Stockwell West & Larkhall Ward,6,7.715937,9
Stockwell West & Larkhall Ward,7,7.0402675,7
Stockwell West & Larkhall Ward,8,6.8675203,6
Stockwell West & Larkhall Ward,9,6.6090536,10
Stockwell West & Larkhall Ward,10,7.548202,8
Stockwell West & Larkhall Ward,11,8.523324,3
Stockwell West & Larkhall Ward,12,7.206092,6
Stoke Newington Ward,1,10.020891,12
Stoke Newington Ward,2,9.269864,17
Stoke Newington Ward,3,9.4814205,6
Stoke Newington Ward,4,8.855164,10
Stoke Newington Ward,5,9.449425,9
Stoke Newington Ward,6,9.368165,5
Stoke Newington Ward,7,8.671426,2
Stoke Newington Ward,8,8.097787,7
Stoke Newington Ward,9,7.8874183,2
Stoke Newington Ward,10,7.659453,11
Stoke Newington Ward,11,7.4779706,5
Stoke Newington Ward,12,6.8453674,2
Stonebridge Ward,1,12.48559,11
Stonebridge Ward,2,11.732795,4
Stonebridge Ward,3,10.633491,11
Stonebridge Ward,4,9.671317,5
Stonebridge Ward,5,9.243515,3
Stonebridge Ward,6,8.6250305,6
Stonebridge Ward,7,8.605284,19
Stonebridge Ward,8,8.945568,8
Stonebridge Ward,9,8.583201,11
Stonebridge Ward,10,8.884673,7
Stonebridge Ward,11,8.760933,6
Stonebridge Ward,12,7.907028,9
Stonecot Ward,1,3.404385,0
Stonecot Ward,2,3.2844095,0
Stonecot Ward,3,2.8666017,4
Stonecot Ward,4,2.6443841,3
Stonecot Ward,5,2.9731998,2
Stonecot Ward,6,1.8818007,1
Stonecot Ward,7,1.8810207,1
Stonecot Ward,8,1.9164922,5
Stonecot Ward,9,2.314516,2
Stonecot Ward,10,2.3558292,4
Stonecot Ward,11,2.6291034,0
Stonecot Ward,12,2.5505488,1
Stratford Olympic Park Ward,1,19.416828,16
Stratford Olympic Park Ward,2,16.009172,19
Stratford Olympic Park Ward,3,15.950597,10
Stratford Olympic Park Ward,4,14.059693,9
Stratford Olympic Park Ward,5,14.120453,15
Stratford Olympic Park Ward,6,15.450444,8
Stratford Olympic Park Ward,7,13.752261,14
Stratford Olympic Park Ward,8,13.073645,7
Stratford Olympic Park Ward,9,11.592548,10
Stratford Olympic Park Ward,10,11.286209,15
Stratford Olympic Park Ward,11,12.168999,13
Stratford Olympic Park Ward,12,11.435344,13
Stratford Ward,1,10.124867,10
Stratford Ward,2,9.958079,13
Stratford Ward,3,9.521087,7
Stratford Ward,4,7.8580637,17
Stratford Ward,5,9.069078,15
Stratford Ward,6,9.816041,23
Stratford Ward,7,10.482735,16
Stratford Ward,8,10.650903,24
Stratford Ward,9,11.100689,24
Stratford Ward,10,12.506646,15
Stratford Ward,11,12.297656,19
Stratford Ward,12,12.25568,7
Streatham Common & Vale Ward,1,6.8437896,6
Streatham Common & Vale Ward,2,5.5360327,9
Streatham Common & Vale Ward,3,5.6806674,8
Streatham Common & Vale Ward,4,5.356783,13
Streatham Common & Vale Ward,5,6.65043,5
Streatham Common & Vale Ward,6,6.392046,4
Streatham Common & Vale Ward,7,5.8628793,12
Streatham Common & Vale Ward,8,6.474849,5
Streatham Common & Vale Ward,9,6.4894366,11
Streatham Common & Vale Ward,10,7.3020062,6
Streatham Common & Vale Ward,11,7.124602,9
Streatham Common & Vale Ward,12,6.869085,3
Streatham Hill East Ward,1,3.4017565,2
Streatham Hill East Ward,2,3.1553473,7
Streatham Hill East Ward,3,4.1115375,3
Streatham Hill East Ward,4,3.496593,5
Streatham Hill East Ward,5,3.4055994,1
Streatham Hill East Ward,6,3.020829,4
Streatham Hill East Ward,7,3.790721,1
Streatham Hill East Ward,8,3.835324,3
Streatham Hill East Ward,9,3.740396,2
Streatham Hill East Ward,10,3.656467,4
Streatham Hill East Ward,11,3.5810187,4
Streatham Hill East Ward,12,3.8375146,6
Streatham Hill West & Thornton Ward,1,6.7972064,6
Streatham Hill West & Thornton Ward,2,6.072479,5
Streatham Hill West & Thornton Ward,3,6.394106,4
Streatham Hill West & Thornton Ward,4,5.093191,4
Streatham Hill West & Thornton Ward,5,5.157652,0
Streatham Hill West & Thornton Ward,6,4.8185406,4
Streatham Hill West & Thornton Ward,7,4.609619,4
Streatham Hill West & Thornton Ward,8,4.4235578,5
Streatham Hill West & Thornton Ward,9,4.2443147,10
Streatham Hill West & Thornton Ward,10,5.258162,1
Streatham Hill West & Thornton Ward,11,4.79869,3
Streatham Hill West & Thornton Ward,12,4.439872,10
Streatham St. Leonard's Ward,1,9.865805,9
Streatham St. Leonard's Ward,2,9.47274,10
Streatham St. Leonard's Ward,3,9.046287,4
Streatham St. Leonard's Ward,4,8.062231,7
Streatham St. Leonard's Ward,5,8.197997,5
Streatham St. Leonard's Ward,6,7.6283445,7
Streatham St. Leonard's Ward,7,7.289612,13
Streatham St. Leonard's Ward,8,7.771734,8
Streatham St. Leonard's Ward,9,6.9945984,8
Streatham St. Leonard's Ward,10,7.1143317,7
Streatham St. Leonard's Ward,11,7.374062,5
Streatham St. Leonard's Ward,12,6.823464,3
Streatham Wells Ward,1,3.1776597,4
Streatham Wells Ward,2,3.3936305,3
Streatham Wells Ward,3,3.7122293,2
Streatham Wells Ward,4,2.7965114,4
Streatham Wells Ward,5,2.8703682,2
Streatham Wells Ward,6,2.9915733,2
Streatham Wells Ward,7,3.137989,3
Streatham Wells Ward,8,3.1793141,4
Streatham Wells Ward,9,3.182962,2
Streatham Wells Ward,10,3.273023,3
Streatham Wells Ward,11,3.0799558,8
Streatham Wells Ward,12,3.8552527,6
Stroud Green Ward,1,6.783751,6
Stroud Green Ward,2,5.845721,5
Stroud Green Ward,3,6.002791,8
Stroud Green Ward,4,5.094642,6
Stroud Green Ward,5,5.7014756,9
Stroud Green Ward,6,5.4958043,4
Stroud Green Ward,7,5.0285916,8
Stroud Green Ward,8,5.448444,7
Stroud Green Ward,9,5.361818,5
Stroud Green Ward,10,5.4082665,14
Stroud Green Ward,11,6.926348,8
Stroud Green Ward,12,6.5173545,8
Sudbury Ward,1,3.3576927,4
Sudbury Ward,2,2.8857253,5
Sudbury Ward,3,2.92043,1
Sudbury Ward,4,2.2790213,1
Sudbury Ward,5,2.7899022,2
Sudbury Ward,6,2.7162495,1
Sudbury Ward,7,2.5353594,3
Sudbury Ward,8,2.4656377,4
Sudbury Ward,9,2.3909538,1
Sudbury Ward,10,2.521835,2
Sudbury Ward,11,2.5987024,2
Sudbury Ward,12,2.5803726,2
Surbiton Hill Ward,1,4.720924,2
Surbiton Hill Ward,2,3.9818785,2
Surbiton Hill Ward,3,3.5677004,3
Surbiton Hill Ward,4,2.5358398,4
Surbiton Hill Ward,5,3.1743612,3
Surbiton Hill Ward,6,2.7998314,5
Surbiton Hill Ward,7,2.6414895,3
Surbiton Hill Ward,8,2.5012202,1
Surbiton Hill Ward,9,2.5081387,0
Surbiton Hill Ward,10,2.8477786,2
Surbiton Hill Ward,11,2.9379094,2
Surbiton Hill Ward,12,2.4376647,2
Surrey Docks Ward,1,7.5936956,3
Surrey Docks Ward,2,6.878551,1
Surrey Docks Ward,3,5.6001782,6
Surrey Docks Ward,4,4.898903,4
Surrey Docks Ward,5,4.263576,8
Surrey Docks Ward,6,4.64823,6
Surrey Docks Ward,7,4.669588,6
Surrey Docks Ward,8,4.1470623,10
Surrey Docks Ward,9,4.9410086,9
Surrey Docks Ward,10,5.8225465,7
Surrey Docks Ward,11,5.593699,7
Surrey Docks Ward,12,5.532113,4
Sutton Central Ward,1,5.526678,5
Sutton Central Ward,2,4.91537,6
Sutton Central Ward,3,4.9022155,6
Sutton Central Ward,4,4.3439536,4
Sutton Central Ward,5,4.465315,5
Sutton Central Ward,6,4.2590184,4
Sutton Central Ward,7,4.218266,4
Sutton Central Ward,8,4.121601,3
Sutton Central Ward,9,3.9972482,2
Sutton Central Ward,10,3.7992322,3
Sutton Central Ward,11,4.051243,6
Sutton Central Ward,12,4.345112,8
Sutton North Ward,1,3.6530592,1
Sutton North Ward,2,2.7534976,1
Sutton North Ward,3,2.8171504,7
Sutton North Ward,4,2.9552076,1
Sutton North Ward,5,2.2736454,6
Sutton North Ward,6,3.0281217,2
Sutton North Ward,7,2.2834377,2
Sutton North Ward,8,2.3058348,1
Sutton North Ward,9,2.633939,6
Sutton North Ward,10,3.451414,7
Sutton North Ward,11,4.2862473,3
Sutton North Ward,12,3.6050704,3
Sutton South Ward,1,4.1446977,3
Sutton South Ward,2,3.8601148,5
Sutton South Ward,3,4.21347,6
Sutton South Ward,4,3.7765408,7
Sutton South Ward,5,3.594333,13
Sutton South Ward,6,4.605831,7
Sutton South Ward,7,4.5749497,3
Sutton South Ward,8,3.802715,1
Sutton South Ward,9,3.750109,2
Sutton South Ward,10,4.0234365,10
Sutton South Ward,11,5.242418,8
Sutton South Ward,12,5.091338,4
Sutton West & East Cheam Ward,1,4.3039465,6
Sutton West & East Cheam Ward,2,3.9121678,2
Sutton West & East Cheam Ward,3,3.2045238,3
Sutton West & East Cheam Ward,4,2.7760255,5
Sutton West & East Cheam Ward,5,3.0626616,2
Sutton West & East Cheam Ward,6,3.0567148,8
Sutton West & East Cheam Ward,7,3.6808372,3
Sutton West & East Cheam Ward,8,2.6839523,4
Sutton West & East Cheam Ward,9,2.7498531,4
Sutton West & East Cheam Ward,10,3.697503,4
Sutton West & East Cheam Ward,11,3.8995266,2
Sutton West & East Cheam Ward,12,3.3551428,2
Sydenham Ward,1,10.690048,13
Sydenham Ward,2,9.944751,7
Sydenham Ward,3,9.7196245,6
Sydenham Ward,4,7.861246,6
Sydenham Ward,5,7.568876,9
Sydenham Ward,6,7.7378163,4
Sydenham Ward,7,7.427077,6
Sydenham Ward,8,6.7136455,6
Sydenham Ward,9,6.155633,5
Sydenham Ward,10,6.6923265,11
Sydenham Ward,11,7.3671417,10
Sydenham Ward,12,7.5212483,6
Syon & Brentford Lock Ward,1,7.9306974,11
Syon & Brentford Lock Ward,2,6.7631216,17
Syon & Brentford Lock Ward,3,7.2576013,5
Syon & Brentford Lock Ward,4,5.923664,2
Syon & Brentford Lock Ward,5,5.6426425,6
Syon & Brentford Lock Ward,6,5.896626,10
Syon & Brentford Lock Ward,7,6.13776,11
Syon & Brentford Lock Ward,8,6.485828,3
Syon & Brentford Lock Ward,9,5.176886,8
Syon & Brentford Lock Ward,10,5.719611,10
Syon & Brentford Lock Ward,11,6.5938826,3
Syon & Brentford Lock Ward,12,5.9926434,5
Teddington Ward,1,6.1145325,1
Teddington Ward,2,5.7269273,5
Teddington Ward,3,4.3628592,7
Teddington Ward,4,4.286177,3
Teddington Ward,5,4.0566654,4
Teddington Ward,6,3.9223788,5
Teddington Ward,7,3.437031,5
Teddington Ward,8,3.4882662,2
Teddington Ward,9,3.2127368,4
Teddington Ward,10,3.7553034,7
Teddington Ward,11,4.6384964,3
Teddington Ward,12,3.996767,5
Telegraph Hill Ward,1,6.6302943,3
Telegraph Hill Ward,2,5.722811,2
Telegraph Hill Ward,3,6.2390094,4
Telegraph Hill Ward,4,5.5503955,5
Telegraph Hill Ward,5,5.36017,3
Telegraph Hill Ward,6,4.737636,3
Telegraph Hill Ward,7,4.518171,4
Telegraph Hill Ward,8,4.719479,6
Telegraph Hill Ward,9,5.180085,4
Telegraph Hill Ward,10,5.0683594,8
Telegraph Hill Ward,11,5.5738072,10
Telegraph Hill Ward,12,6.0424333,11
Thames View Ward,1,2.4059331,2
Thames View Ward,2,2.4432554,2
Thames View Ward,3,2.6622655,4
Thames View Ward,4,2.416938,0
Thames View Ward,5,2.139308,5
Thames View Ward,6,2.0300114,2
Thames View Ward,7,1.8927544,3
Thames View Ward,8,2.2506971,1
Thames View Ward,9,2.2921815,3
Thames View Ward,10,2.5308414,4
Thames View Ward,11,2.9599433,1
Thames View Ward,12,2.2249646,2
Thamesfield Ward,1,8.722225,1
Thamesfield Ward,2,7.406951,4
Thamesfield Ward,3,7.2408605,6
Thamesfield Ward,4,6.4571433,1
Thamesfield Ward,5,5.8246365,8
Thamesfield Ward,6,5.802355,4
Thamesfield Ward,7,5.464077,7
Thamesfield Ward,8,5.3663673,9
Thamesfield Ward,9,5.2671456,2
Thamesfield Ward,10,5.209746,8
Thamesfield Ward,11,5.7368307,15
Thamesfield Ward,12,6.4042096,6
Thamesmead East Ward,1,6.2547,6
Thamesmead East Ward,2,5.586516,7
Thamesmead East Ward,3,4.7661595,9
Thamesmead East Ward,4,4.4152975,7
Thamesmead East Ward,5,5.026529,10
Thamesmead East Ward,6,5.3269544,5
Thamesmead East Ward,7,4.7053003,4
Thamesmead East Ward,8,4.4981813,7
Thamesmead East Ward,9,4.8020115,7
Thamesmead East Ward,10,5.368457,2
Thamesmead East Ward,11,5.07294,3
Thamesmead East Ward,12,4.7903457,3
Thamesmead Moorings Ward,1,3.216006,6
Thamesmead Moorings Ward,2,3.4303658,0
Thamesmead Moorings Ward,3,2.7630174,0
Thamesmead Moorings Ward,4,2.398839,6
Thamesmead Moorings Ward,5,3.063703,4
Thamesmead Moorings Ward,6,2.927708,0
Thamesmead Moorings Ward,7,2.5579822,5
Thamesmead Moorings Ward,8,2.420129,4
Thamesmead Moorings Ward,9,2.8137918,0
Thamesmead Moorings Ward,10,3.1888208,3
Thamesmead Moorings Ward,11,3.3090405,3
Thamesmead Moorings Ward,12,2.9339607,3
The Wrythe Ward,1,3.2827692,2
The Wrythe Ward,2,2.616512,5
The Wrythe Ward,3,2.6164951,6
The Wrythe Ward,4,2.2552981,1
The Wrythe Ward,5,2.0850775,6
The Wrythe Ward,6,2.7461505,0
The Wrythe Ward,7,2.3540971,1
The Wrythe Ward,8,2.521325,4
The Wrythe Ward,9,2.719537,6
The Wrythe Ward,10,3.4443579,3
The Wrythe Ward,11,3.4003382,4
The Wrythe Ward,12,3.1091242,5
Thornton Heath Ward,1,6.899757,1
Thornton Heath Ward,2,5.7594323,3
Thornton Heath Ward,3,6.4052935,6
Thornton Heath Ward,4,5.4331837,8
Thornton Heath Ward,5,5.8623047,2
Thornton Heath Ward,6,4.8767815,8
Thornton Heath Ward,7,5.2666864,4
Thornton Heath Ward,8,5.2548685,7
Thornton Heath Ward,9,5.311307,2
Thornton Heath Ward,10,5.169158,8
Thornton Heath Ward,11,5.873952,1
Thornton Heath Ward,12,5.0088534,6
Tokyngton Ward,1,3.1193228,2
Tokyngton Ward,2,2.204038,2
Tokyngton Ward,3,2.1209302,2
Tokyngton Ward,4,1.7358848,1
Tokyngton Ward,5,2.0822337,3
Tokyngton Ward,6,2.2233548,3
Tokyngton Ward,7,2.2537327,0
Tokyngton Ward,8,1.8758022,2
Tokyngton Ward,9,1.9652529,3
Tokyngton Ward,10,2.553496,1
Tokyngton Ward,11,2.6339262,2
Tokyngton Ward,12,2.478096,6
Tollington Ward,1,11.777838,2
Tollington Ward,2,9.737626,9
Tollington Ward,3,8.8902645,14
Tollington Ward,4,9.403915,10
Tollington Ward,5,9.68633,8
Tollington Ward,6,9.446923,7
Tollington Ward,7,9.202198,11
Tollington Ward,8,9.199657,13
Tollington Ward,9,9.891191,7
Tollington Ward,10,9.704359,10
Tollington Ward,11,9.781963,14
Tollington Ward,12,9.958909,5
Tolworth Ward,1,2.601665,2
Tolworth Ward,2,2.4057162,3
Tolworth Ward,3,2.5797698,3
Tolworth Ward,4,2.074671,1
Tolworth Ward,5,1.9983351,0
Tolworth Ward,6,1.6032225,3
Tolworth Ward,7,1.9143121,1
Tolworth Ward,8,1.8327991,1
Tolworth Ward,9,1.8342186,2
Tolworth Ward,10,2.124814,3
Tolworth Ward,11,2.2807174,3
Tolworth Ward,12,2.285262,8
Tooting Bec Ward,1,6.7682214,3
Tooting Bec Ward,2,6.189721,5
Tooting Bec Ward,3,6.4103394,6
Tooting Bec Ward,4,5.739911,1
Tooting Bec Ward,5,4.928517,3
Tooting Bec Ward,6,4.334265,8
Tooting Bec Ward,7,5.03429,8
Tooting Bec Ward,8,5.3330216,6
Tooting Bec Ward,9,4.910999,4
Tooting Bec Ward,10,5.1189785,10
Tooting Bec Ward,11,6.1188107,3
Tooting Bec Ward,12,5.862928,2
Tooting Broadway Ward,1,10.528786,12
Tooting Broadway Ward,2,9.779822,9
Tooting Broadway Ward,3,10.292298,8
Tooting Broadway Ward,4,8.796968,5
Tooting Broadway Ward,5,8.50381,9
Tooting Broadway Ward,6,7.923099,6
Tooting Broadway Ward,7,7.640092,4
