ward_name,year,month_num,imd_score,income_score,employment_domain_score,education_domain_score,health_domain_score,crime_domain_score,housing_domain_score,environment_domain_score,burglaries,lag1,lag2,lag3,lag12
Streatham Hill East Ward,2023,1,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,5,3.0,4.0,4.0,0.0
Streatham Hill East Ward,2023,2,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,3,5.0,3.0,4.0,4.0
Streatham Hill East Ward,2023,3,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,4,3.0,5.0,3.0,6.0
Streatham Hill East Ward,2023,4,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,5,4.0,3.0,5.0,6.0
Streatham Hill East Ward,2023,5,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,4,5.0,4.0,3.0,5.0
Streatham Hill East Ward,2023,6,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,1,4.0,5.0,4.0,5.0
Streatham Hill East Ward,2023,7,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,1.0,4.0,5.0,7.0
Streatham Hill East Ward,2023,8,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,7,2.0,1.0,4.0,3.0
Streatham Hill East Ward,2023,9,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,7.0,2.0,1.0,1.0
Streatham Hill East Ward,2023,10,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,1,2.0,7.0,2.0,4.0
Streatham Hill East Ward,2023,11,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,1.0,2.0,7.0,4.0
Streatham Hill East Ward,2023,12,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,2.0,1.0,2.0,3.0
Streatham Hill East Ward,2024,1,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,2.0,2.0,1.0,5.0
Streatham Hill East Ward,2024,2,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,7,2.0,2.0,2.0,3.0
Streatham Hill East Ward,2024,3,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,3,7.0,2.0,2.0,4.0
Streatham Hill East Ward,2024,4,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,5,3.0,7.0,2.0,5.0
Streatham Hill East Ward,2024,5,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,1,5.0,3.0,7.0,4.0
Streatham Hill East Ward,2024,6,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,4,1.0,5.0,3.0,1.0
Streatham Hill East Ward,2024,7,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,1,4.0,1.0,5.0,2.0
Streatham Hill East Ward,2024,8,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,3,1.0,4.0,1.0,7.0
Streatham Hill East Ward,2024,9,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,2,3.0,1.0,4.0,2.0
Streatham Hill East Ward,2024,10,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,4,2.0,3.0,1.0,1.0
Streatham Hill East Ward,2024,11,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,4,4.0,2.0,3.0,2.0
Streatham Hill East Ward,2024,12,24.027640901602613,2.585,1.624,10.705643706879046,0.102821669382829,0.312968368089655,26.99680609060026,40.97133349059405,6,4.0,4.0,2.0,2.0
Streatham Hill West & Thornton Ward,2012,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,27,15.0,13.0,6.0,
Streatham Hill West & Thornton Ward,2012,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,20,27.0,15.0,13.0,
Streatham Hill West & Thornton Ward,2012,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,18,20.0,27.0,15.0,
Streatham Hill West & Thornton Ward,2012,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,16,18.0,20.0,27.0,
Streatham Hill West & Thornton Ward,2012,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,14,16.0,18.0,20.0,
Streatham Hill West & Thornton Ward,2012,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,14.0,16.0,18.0,
Streatham Hill West & Thornton Ward,2012,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,10.0,14.0,16.0,
Streatham Hill West & Thornton Ward,2012,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,22,11.0,10.0,14.0,
Streatham Hill West & Thornton Ward,2012,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,22.0,11.0,10.0,
Streatham Hill West & Thornton Ward,2012,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,7.0,22.0,11.0,6.0
Streatham Hill West & Thornton Ward,2013,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,16,10.0,7.0,22.0,13.0
Streatham Hill West & Thornton Ward,2013,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,16.0,10.0,7.0,15.0
Streatham Hill West & Thornton Ward,2013,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,25,9.0,16.0,10.0,27.0
Streatham Hill West & Thornton Ward,2013,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,25.0,9.0,16.0,20.0
Streatham Hill West & Thornton Ward,2013,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,10.0,25.0,9.0,18.0
Streatham Hill West & Thornton Ward,2013,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,8.0,10.0,25.0,16.0
Streatham Hill West & Thornton Ward,2013,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,9.0,8.0,10.0,14.0
Streatham Hill West & Thornton Ward,2013,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,25,7.0,9.0,8.0,10.0
Streatham Hill West & Thornton Ward,2013,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,15,25.0,7.0,9.0,11.0
Streatham Hill West & Thornton Ward,2013,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,18,15.0,25.0,7.0,22.0
Streatham Hill West & Thornton Ward,2013,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,18.0,15.0,25.0,7.0
Streatham Hill West & Thornton Ward,2013,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,25,13.0,18.0,15.0,10.0
Streatham Hill West & Thornton Ward,2014,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,14,25.0,13.0,18.0,16.0
Streatham Hill West & Thornton Ward,2014,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,17,14.0,25.0,13.0,9.0
Streatham Hill West & Thornton Ward,2014,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,17.0,14.0,25.0,25.0
Streatham Hill West & Thornton Ward,2014,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,10.0,17.0,14.0,10.0
Streatham Hill West & Thornton Ward,2014,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,8.0,10.0,17.0,8.0
Streatham Hill West & Thornton Ward,2014,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,9.0,8.0,10.0,9.0
Streatham Hill West & Thornton Ward,2014,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,4.0,9.0,8.0,7.0
Streatham Hill West & Thornton Ward,2014,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,8.0,4.0,9.0,25.0
Streatham Hill West & Thornton Ward,2014,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,8.0,8.0,4.0,15.0
Streatham Hill West & Thornton Ward,2014,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,2.0,8.0,8.0,18.0
Streatham Hill West & Thornton Ward,2014,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,8.0,2.0,8.0,13.0
Streatham Hill West & Thornton Ward,2014,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,8.0,8.0,2.0,25.0
Streatham Hill West & Thornton Ward,2015,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,7.0,8.0,8.0,14.0
Streatham Hill West & Thornton Ward,2015,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,2.0,7.0,8.0,17.0
Streatham Hill West & Thornton Ward,2015,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,9.0,2.0,7.0,10.0
Streatham Hill West & Thornton Ward,2015,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,6.0,9.0,2.0,8.0
Streatham Hill West & Thornton Ward,2015,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,7.0,6.0,9.0,9.0
Streatham Hill West & Thornton Ward,2015,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,8.0,7.0,6.0,4.0
Streatham Hill West & Thornton Ward,2015,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,5.0,8.0,7.0,8.0
Streatham Hill West & Thornton Ward,2015,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,8.0,5.0,8.0,8.0
Streatham Hill West & Thornton Ward,2015,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,6.0,8.0,5.0,2.0
Streatham Hill West & Thornton Ward,2015,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,9.0,6.0,8.0,8.0
Streatham Hill West & Thornton Ward,2015,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,7.0,9.0,6.0,8.0
Streatham Hill West & Thornton Ward,2015,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,6.0,7.0,9.0,7.0
Streatham Hill West & Thornton Ward,2016,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,4.0,6.0,7.0,2.0
Streatham Hill West & Thornton Ward,2016,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,7.0,4.0,6.0,9.0
Streatham Hill West & Thornton Ward,2016,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,13.0,7.0,4.0,6.0
Streatham Hill West & Thornton Ward,2016,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,2.0,13.0,7.0,7.0
Streatham Hill West & Thornton Ward,2016,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,6.0,2.0,13.0,8.0
Streatham Hill West & Thornton Ward,2016,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,6.0,6.0,2.0,5.0
Streatham Hill West & Thornton Ward,2016,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,12.0,6.0,6.0,8.0
Streatham Hill West & Thornton Ward,2016,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,9.0,12.0,6.0,6.0
Streatham Hill West & Thornton Ward,2016,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,5.0,9.0,12.0,9.0
Streatham Hill West & Thornton Ward,2016,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,14,12.0,5.0,9.0,7.0
Streatham Hill West & Thornton Ward,2016,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,14.0,12.0,5.0,6.0
Streatham Hill West & Thornton Ward,2016,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,13.0,14.0,12.0,4.0
Streatham Hill West & Thornton Ward,2017,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,10.0,13.0,14.0,7.0
Streatham Hill West & Thornton Ward,2017,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,11.0,10.0,13.0,13.0
Streatham Hill West & Thornton Ward,2017,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,9.0,11.0,10.0,2.0
Streatham Hill West & Thornton Ward,2017,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,8.0,9.0,11.0,6.0
Streatham Hill West & Thornton Ward,2017,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,8.0,8.0,9.0,6.0
Streatham Hill West & Thornton Ward,2017,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,4.0,8.0,8.0,12.0
Streatham Hill West & Thornton Ward,2017,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,13.0,4.0,8.0,9.0
Streatham Hill West & Thornton Ward,2017,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,14,7.0,13.0,4.0,5.0
Streatham Hill West & Thornton Ward,2017,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,14.0,7.0,13.0,12.0
Streatham Hill West & Thornton Ward,2017,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,10.0,14.0,7.0,14.0
Streatham Hill West & Thornton Ward,2017,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,4.0,10.0,14.0,13.0
Streatham Hill West & Thornton Ward,2017,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,9.0,4.0,10.0,10.0
Streatham Hill West & Thornton Ward,2018,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,8.0,9.0,4.0,11.0
Streatham Hill West & Thornton Ward,2018,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,9.0,8.0,9.0,9.0
Streatham Hill West & Thornton Ward,2018,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,5.0,9.0,8.0,8.0
Streatham Hill West & Thornton Ward,2018,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,12.0,5.0,9.0,8.0
Streatham Hill West & Thornton Ward,2018,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,7.0,12.0,5.0,4.0
Streatham Hill West & Thornton Ward,2018,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,5.0,7.0,12.0,13.0
Streatham Hill West & Thornton Ward,2018,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,15,10.0,5.0,7.0,7.0
Streatham Hill West & Thornton Ward,2018,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,15.0,10.0,5.0,14.0
Streatham Hill West & Thornton Ward,2018,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,10.0,15.0,10.0,10.0
Streatham Hill West & Thornton Ward,2018,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,13.0,10.0,15.0,4.0
Streatham Hill West & Thornton Ward,2018,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,11.0,13.0,10.0,9.0
Streatham Hill West & Thornton Ward,2018,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,11.0,11.0,13.0,8.0
Streatham Hill West & Thornton Ward,2019,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,2.0,11.0,11.0,9.0
Streatham Hill West & Thornton Ward,2019,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,2.0,2.0,11.0,5.0
Streatham Hill West & Thornton Ward,2019,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,15,12.0,2.0,2.0,12.0
Streatham Hill West & Thornton Ward,2019,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,15.0,12.0,2.0,7.0
Streatham Hill West & Thornton Ward,2019,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,8.0,15.0,12.0,5.0
Streatham Hill West & Thornton Ward,2019,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,6.0,8.0,15.0,10.0
Streatham Hill West & Thornton Ward,2019,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,4.0,6.0,8.0,15.0
Streatham Hill West & Thornton Ward,2019,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,4.0,4.0,6.0,10.0
Streatham Hill West & Thornton Ward,2019,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,12.0,4.0,4.0,13.0
Streatham Hill West & Thornton Ward,2019,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,4.0,12.0,4.0,11.0
Streatham Hill West & Thornton Ward,2019,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,11.0,4.0,12.0,11.0
Streatham Hill West & Thornton Ward,2019,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,11.0,11.0,4.0,2.0
Streatham Hill West & Thornton Ward,2020,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,8.0,11.0,11.0,2.0
Streatham Hill West & Thornton Ward,2020,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,3.0,8.0,11.0,12.0
Streatham Hill West & Thornton Ward,2020,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,8,7.0,3.0,8.0,15.0
Streatham Hill West & Thornton Ward,2020,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,13,8.0,7.0,3.0,8.0
Streatham Hill West & Thornton Ward,2020,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,13.0,8.0,7.0,6.0
Streatham Hill West & Thornton Ward,2020,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,4.0,13.0,8.0,4.0
Streatham Hill West & Thornton Ward,2020,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,6.0,4.0,13.0,4.0
Streatham Hill West & Thornton Ward,2020,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,9.0,6.0,4.0,12.0
Streatham Hill West & Thornton Ward,2020,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,16,5.0,9.0,6.0,4.0
Streatham Hill West & Thornton Ward,2020,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,19,16.0,5.0,9.0,11.0
Streatham Hill West & Thornton Ward,2020,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,12,19.0,16.0,5.0,11.0
Streatham Hill West & Thornton Ward,2020,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,9,12.0,19.0,16.0,8.0
Streatham Hill West & Thornton Ward,2021,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,5,9.0,12.0,19.0,3.0
Streatham Hill West & Thornton Ward,2021,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,5.0,9.0,12.0,7.0
Streatham Hill West & Thornton Ward,2021,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,3.0,5.0,9.0,8.0
Streatham Hill West & Thornton Ward,2021,4,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,10.0,3.0,5.0,13.0
Streatham Hill West & Thornton Ward,2021,5,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,7.0,10.0,3.0,4.0
Streatham Hill West & Thornton Ward,2021,6,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,10.0,7.0,10.0,6.0
Streatham Hill West & Thornton Ward,2021,7,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,4.0,10.0,7.0,9.0
Streatham Hill West & Thornton Ward,2021,8,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,10,6.0,4.0,10.0,5.0
Streatham Hill West & Thornton Ward,2021,9,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,10.0,6.0,4.0,16.0
Streatham Hill West & Thornton Ward,2021,10,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,3,4.0,10.0,6.0,19.0
Streatham Hill West & Thornton Ward,2021,11,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,2,3.0,4.0,10.0,12.0
Streatham Hill West & Thornton Ward,2021,12,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,7,2.0,3.0,4.0,9.0
Streatham Hill West & Thornton Ward,2022,1,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,4,7.0,2.0,3.0,5.0
Streatham Hill West & Thornton Ward,2022,2,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,6,4.0,7.0,2.0,3.0
Streatham Hill West & Thornton Ward,2022,3,15.678382225298035,1.858,1.102,3.569162640757658,-0.367591022803043,0.349292599505642,23.06799003808221,45.06876681714527,11,6.0,4.0,7.0,10.0
